row_index,role
10900,train
10901,train
10902,train
10903,val
10904,val
10905,train
10906,challenge
10907,train
10908,val
10909,train
10910,val
10911,train
10912,train
10913,train
10914,train
10915,train
10916,train
10917,val
10918,train
10919,train
10920,challenge
10921,val
10922,calibration
10923,train
10924,train
10925,train
10926,challenge
10927,train
10928,train
10929,train
10930,train
10931,train
10932,challenge
10933,challenge
10934,challenge
10935,challenge
10936,calibration
10937,train
10938,calibration
10939,val
10940,train
10941,val
10942,challenge
10943,calibration
10944,train
10945,train
10946,train
10947,val
10948,train
10949,train
10950,val
10951,train
10952,train
10953,train
10954,train
10955,calibration
10956,train
10957,train
10958,train
10959,train
10960,train
10961,challenge
10962,val
10963,val
10964,val
10965,train
10966,train
10967,val
10968,train
10969,train
10970,val
10971,train
10972,calibration
10973,train
10974,train
10975,train
10976,challenge
10977,calibration
10978,train
10979,train
10980,train
10981,calibration
10982,train
10983,train
10984,val
10985,val
10986,val
10987,train
10988,challenge
10989,train
10990,train
10991,train
10992,train
10993,train
10994,train
10995,calibration
10996,train
10997,val
10998,train
10999,train
11000,challenge
11001,train
11002,challenge
11003,val
11004,val
11005,train
11006,val
11007,train
11008,calibration
11009,train
11010,train
11011,challenge
11012,calibration
11013,train
11014,calibration
11015,challenge
11016,train
11017,train
11018,val
11019,challenge
11020,train
11021,train
11022,train
11023,train
11024,train
11025,train
11026,val
11027,val
11028,calibration
11029,train
11030,val
11031,train
11032,train
11033,train
11034,train
11035,train
11036,val
11037,calibration
11038,train
11039,val
11040,train
11041,train
11042,val
11043,calibration
11044,train
11045,val
11046,challenge
11047,train
11048,train
11049,calibration
11050,train
11051,train
11052,val
11053,train
11054,val
11055,val
11056,challenge
11057,train
11058,calibration
11059,train
11060,challenge
11061,val
11062,train
11063,calibration
11064,val
11065,calibration
11066,train
11067,val
11068,calibration
11069,train
11070,train
11071,train
11072,train
11073,train
11074,calibration
11075,train
11076,train
11077,train
11078,train
11079,train
11080,train
11081,val
11082,val
11083,val
11084,train
11085,val
11086,train
11087,train
11088,challenge
11089,train
11090,train
11091,challenge
11092,train
11093,train
11094,val
11095,train
11096,train
11097,val
11098,train
11099,train
11100,val
11101,train
11102,train
11103,train
11104,train
11105,train
11106,calibration
11107,challenge
11108,train
11109,train
11110,train
11111,train
11112,calibration
11113,train
11114,train
11115,calibration
11116,val
11117,challenge
11118,train
11119,train
11120,train
11121,train
11122,challenge
11123,challenge
11124,challenge
11125,train
11126,train
11127,train
11128,calibration
11129,val
11130,train
11131,challenge
11132,train
11133,train
11134,train
11135,val
11136,val
11137,train
11138,train
11139,train
11140,train
11141,train
11142,train
11143,val
11144,calibration
11145,train
11146,train
11147,val
11148,val
11149,calibration
11150,train
11151,train
11152,challenge
11153,train
11154,challenge
11155,challenge
11156,train
11157,train
11158,train
11159,train
11160,train
11161,challenge
11162,train
11163,train
11164,val
11165,train
11166,train
11167,calibration
11168,train
11169,train
11170,train
11171,train
11172,calibration
11173,train
11174,train
11175,val
11176,train
11177,train
11178,val
11179,train
11180,val
11181,train
11182,train
11183,train
11184,train
11185,train
11186,train
11187,train
11188,train
11189,train
11190,train
11191,train
11192,train
11193,train
11194,val
11195,train
11196,val
11197,val
11198,train
11199,train
11200,train
11201,train
11202,val
11203,train
11204,train
11205,challenge
11206,train
11207,train
11208,train
11209,train
11210,challenge
11211,train
11212,train
11213,challenge
11214,train
11215,train
11216,train
11217,calibration
11218,train
11219,val
11220,val
11221,train
11222,val
11223,train
11224,train
11225,val
11226,val
11227,challenge
11228,train
11229,train
11230,challenge
11231,challenge
11232,train
11233,train
11234,calibration
11235,train
11236,train
11237,train
11238,calibration
11239,train
11240,train
11241,val
11242,train
11243,train
11244,train
11245,train
11246,train
11247,train
11248,calibration
11249,train
11250,train
11251,train
11252,train
11253,train
11254,train
11255,train
11256,val
11257,train
11258,train
11259,train
11260,train
11261,challenge
11262,train
11263,train
11264,challenge
11265,val
11266,train
11267,train
11268,train
11269,train
11270,calibration
11271,challenge
11272,train
11273,val
11274,calibration
11275,challenge
11276,train
11277,train
11278,train
11279,calibration
11280,train
11281,train
11282,val
11283,challenge
11284,train
11285,val
11286,train
11287,calibration
11288,train
11289,challenge
11290,calibration
11291,train
11292,train
11293,train
11294,train
11295,train
11296,val
11297,train
11298,challenge
11299,val
11300,train
11301,challenge
11302,train
11303,val
11304,train
11305,train
11306,train
11307,challenge
11308,train
11309,calibration
11310,train
11311,train
11312,challenge
11313,train
11314,train
11315,train
11316,train
11317,train
11318,train
11319,calibration
11320,train
11321,challenge
11322,train
11323,train
11324,challenge
11325,train
11326,calibration
11327,challenge
11328,val
11329,challenge
11330,train
11331,train
11332,train
11333,train
11334,train
11335,train
11336,calibration
11337,val
11338,val
11339,train
11340,train
11341,challenge
11342,train
11343,challenge
11344,train
11345,val
11346,train
11347,train
11348,calibration
11349,challenge
11350,train
11351,train
11352,train
11353,train
11354,train
11355,challenge
11356,challenge
11357,challenge
11358,val
11359,train
11360,train
11361,challenge
11362,val
11363,val
11364,calibration
11365,calibration
11366,train
11367,calibration
11368,calibration
11369,val
11370,train
11371,train
11372,train
11373,challenge
11374,val
11375,train
11376,train
11377,train
11378,train
11379,train
11380,challenge
11381,train
11382,train
11383,val
11384,train
11385,calibration
11386,train
11387,train
11388,train
11389,train
11390,calibration
11391,train
11392,challenge
11393,train
11394,val
11395,calibration
11396,val
11397,val
11398,calibration
11399,train
11400,train
11401,train
11402,calibration
11403,train
11404,train
11405,calibration
11406,challenge
11407,val
11408,train
11409,calibration
11410,train
11411,train
11412,train
11413,challenge
11414,val
11415,train
11416,calibration
11417,challenge
11418,challenge
11419,calibration
11420,val
11421,calibration
11422,val
11423,val
11424,val
11425,challenge
11426,train
11427,train
11428,train
11429,train
11430,challenge
11431,challenge
11432,train
11433,train
11434,train
11435,train
11436,train
11437,challenge
11438,train
11439,train
11440,train
11441,train
11442,train
11443,train
11444,train
11445,train
11446,train
11447,train
11448,challenge
11449,train
11450,train
11451,challenge
11452,challenge
11453,train
11454,train
11455,calibration
11456,train
11457,challenge
11458,train
11459,val
11460,train
11461,challenge
11462,train
11463,train
11464,train
11465,challenge
11466,train
11467,train
11468,train
11469,val
11470,calibration
11471,train
11472,train
11473,val
11474,train
11475,train
11476,val
11477,val
11478,train
11479,calibration
11480,val
11481,challenge
11482,train
11483,train
11484,train
11485,train
11486,train
11487,val
11488,train
11489,challenge
11490,train
11491,train
11492,train
11493,train
11494,train
11495,train
11496,val
11497,val
11498,train
11499,train
11500,train
11501,train
11502,train
11503,challenge
11504,challenge
11505,train
11506,val
11507,train
11508,val
11509,train
11510,train
11511,train
11512,train
11513,train
11514,challenge
11515,train
11516,challenge
11517,train
11518,train
11519,val
11520,val
11521,calibration
11522,train
11523,val
11524,challenge
11525,train
11526,challenge
11527,challenge
11528,challenge
11529,val
11530,train
11531,train
11532,train
11533,challenge
11534,train
11535,train
11536,challenge
11537,train
11538,train
11539,val
11540,challenge
11541,challenge
11542,train
11543,train
11544,train
11545,train
11546,train
11547,challenge
11548,train
11549,val
11550,val
11551,val
11552,train
11553,calibration
11554,val
11555,val
11556,train
11557,calibration
11558,calibration
11559,val
11560,val
11561,train
11562,train
11563,train
11564,train
11565,train
11566,train
11567,val
11568,train
11569,train
11570,train
11571,val
11572,train
11573,train
11574,train
11575,calibration
11576,train
11577,train
11578,train
11579,val
11580,train
11581,train
11582,train
11583,train
11584,train
11585,train
11586,train
11587,val
11588,train
11589,train
11590,train
11591,val
11592,train
11593,challenge
11594,train
11595,challenge
11596,train
11597,challenge
11598,train
11599,calibration
11600,challenge
11601,train
11602,train
11603,train
11604,challenge
11605,challenge
11606,train
11607,val
11608,train
11609,val
11610,train
11611,train
11612,train
11613,train
11614,val
11615,val
11616,train
11617,train
11618,challenge
11619,val
11620,train
11621,train
11622,train
11623,train
11624,calibration
11625,calibration
11626,train
11627,train
11628,val
11629,train
11630,val
11631,train
11632,train
11633,challenge
11634,train
11635,challenge
11636,train
11637,val
11638,challenge
11639,train
11640,train
11641,train
11642,train
11643,val
11644,challenge
11645,val
11646,challenge
11647,train
11648,train
11649,val
11650,train
11651,train
11652,train
11653,train
11654,calibration
11655,val
11656,train
11657,train
11658,train
11659,train
11660,challenge
11661,train
11662,train
11663,val
11664,challenge
11665,val
11666,challenge
11667,train
11668,calibration
11669,challenge
11670,val
11671,val
11672,calibration
11673,train
11674,train
11675,train
11676,challenge
11677,challenge
11678,train
11679,train
11680,train
11681,val
11682,train
11683,train
11684,train
11685,train
11686,train
11687,val
11688,val
11689,train
11690,challenge
11691,train
11692,calibration
11693,train
11694,train
11695,challenge
11696,train
11697,challenge
11698,val
11699,train
11700,train
11701,train
11702,val
11703,train
11704,val
11705,challenge
11706,val
11707,train
11708,val
11709,train
11710,train
11711,train
11712,train
11713,train
11714,val
11715,val
11716,train
11717,train
11718,calibration
11719,challenge
11720,val
11721,train
11722,train
11723,train
11724,challenge
11725,val
11726,challenge
11727,train
11728,val
11729,train
11730,train
11731,challenge
11732,calibration
11733,calibration
11734,train
11735,train
11736,train
11737,challenge
11738,train
11739,train
11740,challenge
11741,val
11742,train
11743,train
11744,train
11745,train
11746,train
11747,train
11748,val
11749,train
11750,challenge
11751,train
11752,calibration
11753,train
11754,val
11755,train
11756,challenge
11757,train
11758,val
11759,train
11760,train
11761,val
11762,train
11763,train
11764,challenge
11765,train
11766,train
11767,train
11768,train
11769,train
11770,challenge
11771,train
11772,challenge
11773,train
11774,train
11775,train
11776,val
11777,train
11778,train
11779,train
11780,train
11781,val
11782,train
11783,train
11784,train
11785,challenge
11786,train
11787,challenge
11788,challenge
11789,challenge
11790,challenge
11791,val
11792,challenge
11793,train
11794,val
11795,train
11796,train
11797,train
11798,val
11799,train
11800,train
11801,calibration
11802,train
11803,val
11804,train
11805,train
11806,train
11807,train
11808,val
11809,val
11810,calibration
11811,challenge
11812,train
11813,challenge
11814,train
11815,train
11816,train
11817,train
11818,val
11819,train
11820,train
11821,challenge
11822,challenge
11823,train
11824,train
11825,calibration
11826,train
11827,train
11828,train
11829,train
11830,train
11831,train
11832,train
11833,train
11834,val
11835,train
11836,train
11837,calibration
11838,train
11839,train
11840,train
11841,train
11842,train
11843,challenge
11844,challenge
11845,val
11846,train
11847,challenge
11848,calibration
11849,val
11850,challenge
11851,train
11852,calibration
11853,train
11854,train
11855,train
11856,challenge
11857,val
11858,val
11859,val
11860,val
11861,train
11862,challenge
11863,train
11864,challenge
11865,val
11866,challenge
11867,train
11868,challenge
11869,val
11870,calibration
11871,val
11872,train
11873,train
11874,train
11875,val
11876,val
11877,train
11878,train
11879,train
11880,train
11881,calibration
11882,challenge
11883,train
11884,calibration
11885,train
11886,challenge
11887,train
11888,train
11889,train
11890,train
11891,train
11892,train
11893,calibration
11894,train
11895,calibration
11896,train
11897,train
11898,train
11899,train
11900,train
11901,train
11902,challenge
11903,train
11904,train
11905,train
11906,val
11907,train
11908,train
11909,calibration
11910,train
11911,calibration
11912,train
11913,calibration
11914,val
11915,train
11916,train
11917,val
11918,challenge
11919,train
11920,train
11921,train
11922,challenge
11923,train
11924,challenge
11925,val
11926,train
11927,challenge
11928,val
11929,calibration
11930,train
11931,calibration
11932,train
11933,val
11934,train
11935,train
11936,train
11937,train
11938,calibration
11939,train
11940,val
11941,train
11942,train
11943,train
11944,train
11945,train
11946,challenge
11947,val
11948,challenge
11949,train
11950,train
11951,train
11952,calibration
11953,train
11954,challenge
11955,val
11956,challenge
11957,calibration
11958,train
11959,train
11960,train
11961,train
11962,train
11963,val
11964,train
11965,calibration
11966,calibration
11967,calibration
11968,train
11969,train
11970,val
11971,val
11972,val
11973,train
11974,train
11975,train
11976,train
11977,train
11978,train
11979,train
11980,train
